id,tripdistance,Pred_ETA
GIXQ8Y5B,25255,247.99999999999994
GIXQBIBE,5750,70.0
GIY9Y75D,21071,163.99999999999994
GIYBF48Y,2557,333.0000000000001
GJ14AHWJ,13623,155.0
GJ2KO1H4,16408,67.00000000000001
GJ6KHDNP,28683,279.9999999999999
GJ6KLBWT,3377,175.99999999999994
GJ84GDIS,11948,210.00000000000003
GJ9C9QF2,12517,148.0
GJAJS61Q,5392,70.0
GJAVQPRC,19988,274.9999999999999
GJBH8KGU,8357,179.0
GJBO456P,22808,128.99999999999997
GJC5W2T3,2558,333.0000000000001
GJCAA5U7,9150,244.99999999999991
GJF2XVOH,17375,196.0
GJFKUUNW,9077,244.99999999999991
GJH029HS,7822,179.0
GJH6ERN0,7617,179.0
GJHBYTDW,7481,179.0
GJHM3X1S,16369,67.00000000000001
GJL00P29,18127,118.00000000000003
GJL58TJX,28306,445.00000000000006
GJP6GUIC,9767,244.99999999999991
GJQ11IXF,3226,333.0000000000001
GJQZ0RMQ,20346,2.0000000000000004
GJT7MQII,5175,166.99999999999997
GJTJHCB0,11235,148.0
GJVYXJ9N,21967,166.00000000000006
GJX7BR13,3714,175.99999999999994
GK0XMTWQ,15995,359.99999999999983
GK5C2TR7,3423,175.99999999999994
GK9S3GZ3,6688,230.99999999999997
GKBLN5M5,7096,230.99999999999997
GKBWYBYJ,11735,148.0
GKCIF76B,18069,2.0000000000000004
GKDV3NO4,3343,175.99999999999994
GKEDMSNF,13750,155.0
GKF3N37S,10974,148.0
GKGFSHQR,5438,70.0
GKGHDDVL,24168,247.99999999999994
GKKUHMCN,13898,155.99999999999994
GKPJB7NB,6486,186.00000000000003
GKPUKW5G,1292,97.99999999999999
GKUXE953,13114,287.00000000000006
GKW7AYQ6,23440,212.00000000000009
GKWC76SE,9250,244.99999999999991
GL17Q4C1,36042,256.00000000000006
GL22VNGG,23570,212.00000000000009
GL65SNCJ,6285,94.99999999999999
GL7A50TA,25244,335.0
GL91WWR4,7094,230.99999999999997
GL9IBFMM,24674,335.0
GLA1IK2G,10992,174.00000000000006
GLCLRNDS,20028,274.9999999999999
GLDJ8D6Z,5440,70.0
GLFW0SZ3,5580,70.0
GLI8520O,36027,256.00000000000006
GLK9Q0CS,12456,210.00000000000003
GLM3YJJT,18398,118.00000000000003
GLPQFFX3,14832,287.00000000000006
GLQ22VSW,26949,269.00000000000006
GLTLLVR2,15880,187.0
GLU5OYDV,843,30.0
GLZNHMQ7,9590,244.99999999999991
GM06M1I1,2429,333.0000000000001
GM3PH4K6,16261,287.00000000000006
GM78NHF2,8150,179.0
GM7SYSCE,27367,496.99999999999994
GM8PZYIA,13645,210.00000000000003
GM9FQ4RC,5248,114.00000000000001
GMAGYYX5,34559,294.0000000000001
GMAKJD6R,4263,148.99999999999997
GMB5S1ER,2947,333.0000000000001
GMGYZJEC,22991,270.00000000000006
GMH2FXIP,4780,194.99999999999991
GMKVCBX5,11003,226.9034883453959
GML1MF9S,13973,176.99999999999997
GML492KJ,9298,244.99999999999991
GMNS733A,13783,155.0
GMOYAYCN,12100,220.99999999999997
GMPTJQVO,10813,241.99999999999994
GMQ98ST5,12310,287.00000000000006
GMQI70VC,24308,286.00000000000006
GMTHSML4,3179,333.0000000000001
GMXPGKAS,4704,194.99999999999991
GMXYXUWV,7201,230.99999999999997
GMY18SYH,8569,179.0
GMYN97IA,26254,247.99999999999994
GMYS32ZW,3783,3.999999999999999
GN21ZEIK,12765,210.00000000000003
GN3U4XN2,9858,244.99999999999991
GN3Z8978,19170,274.9999999999999
GN8D0VCY,29099,445.00000000000006
GNA2ERMM,6018,175.99999999999994
GNA9MYG6,11658,287.00000000000006
GNBYLF00,21267,163.99999999999994
GNCXJTVU,17280,453.99999999999994
GNFV2R5S,29554,2.0000000000000004
GNH233IN,27815,445.00000000000006
GNHP4O4K,19231,274.9999999999999
GNHP5DPX,13887,210.00000000000003
GNI2BPIJ,11366,226.9034883453959
GNK7PLZI,1600,100.00000000000003
GNLE46IS,10277,241.99999999999994
GNLP3NGK,5769,70.0
GNM3KIT1,15070,87.99999999999999
GNM3OD0K,22411,270.00000000000006
GNMJQDCF,34,9.000000000000002
GNMRKTLR,2012,87.99999999999999
GNP7KKCL,6525,186.00000000000003
GNQ5KN0N,15155,169.00000000000006
GNQ88K66,20908,126.99999999999997
GNVOF3YG,13571,155.0
GNVPT7G5,12570,287.00000000000006
GNX049UC,34031,294.0000000000001
GNYMZZL8,23555,298.99999999999994
GO07544U,13140,155.99999999999994
GO49A65S,9891,244.99999999999991
GO5IIW0E,20898,126.99999999999997
GO675G6M,9659,244.99999999999991
GO6HTOV6,3641,175.99999999999994
GO7U8MRJ,7083,230.99999999999997
GO9D10QL,5897,175.99999999999994
GOCWMLVW,32189,2.0000000000000004
GODY15ZI,45807,168.0
GOEA3X5S,19609,274.9999999999999
GOG9SWDV,15837,187.0
GOH26Q1M,6253,94.99999999999999
GOHJCAYJ,16600,453.99999999999994
GOHVX8QE,2198,333.0000000000001
GOJX9D3W,16526,453.99999999999994
GOKB604A,10329,241.99999999999994
GOMX5QSN,14492,155.99999999999994
GON7DUFM,4395,355.739228165783
GON934T4,17723,258.99999999999994
GOOE0832,16585,453.99999999999994
GOPSM1AR,28661,445.00000000000006
GORDC42Q,11412,2.0000000000000004
GORQH5FK,9889,244.99999999999991
GORRBAIQ,2463,333.0000000000001
GOTR6M2L,28849,173.0
GOV0Y7BW,2003,87.99999999999999
GOWDASRY,13326,155.0
GOWTA08I,27917,2.0000000000000004
GOXVVOWQ,4198,148.99999999999997
GOZAK06G,5387,70.0
GP0VO3QM,27436,496.99999999999994
GP16DMC7,19452,274.9999999999999
GP1MKY0U,4208,346.00000000000006
GP21LZNN,5573,70.0
GP4UZF5J,1164,112.00000000000003
GP55AVX0,9186,244.99999999999991
GP5TJMRK,9129,244.99999999999991
GP65M6SD,8368,179.0
GP82CQ4C,8096,179.0
GP9FAFZG,11460,226.9034883453959
GP9NKVP7,16946,453.99999999999994
GPAT4DI7,7845,179.0
GPBTRAQZ,14461,287.00000000000006
GPG5472L,4896,194.99999999999991
GPIYTZTB,11359,172.00000000000006
GPJBKPOP,21962,166.00000000000006
GPJGCS8I,4906,194.99999999999991
GPL62UAK,6958,230.99999999999997
GPORT9CM,12541,287.00000000000006
GPQ07SR3,39702,367.0000000000001
GPQC3JDK,15040,287.00000000000006
GPR5YUM8,18310,118.00000000000003
GPRCMSTN,5652,70.0
GPRGFKYQ,13416,287.00000000000006
GPS1A99V,11014,148.0
GPS4ZF6J,27506,2.0000000000000004
GPTEDRBD,26937,260.00000000000006
GPVH47G0,25714,247.99999999999994
GPVWNPAW,13132,155.0
GPWOAHPK,13857,287.00000000000006
GPXZGL48,16142,359.99999999999983
GPZPIGME,9733,244.99999999999991
GPZQ7F88,4914,194.99999999999991
GQ39AQ2C,12035,2.0000000000000004
GQ4ZXSLJ,2894,333.0000000000001
GQ89VQV7,21105,126.99999999999997
GQ9TL8NI,44583,274.0000000000001
GQB03M1H,5554,70.0
GQCFSSH8,17807,258.99999999999994
GQCHU21A,19685,274.9999999999999
GQGOUUVY,9061,244.99999999999991
GQH941SV,5377,70.0
GQHAXQ0P,21946,166.00000000000006
GQHLUJ8B,8900,244.99999999999991
GQJP443T,12047,287.00000000000006
GQM1J51M,21321,126.99999999999997
GQMLPDFU,10704,241.99999999999994
GQOAFF47,19213,274.9999999999999
GQRP5U84,14817,287.00000000000006
GQRY6CUW,8354,179.0
GQTCSD3U,12000,172.00000000000006
GQTU3YBH,25694,247.99999999999994
GQU68PCO,6359,94.99999999999999
GQUQVY2F,11109,174.00000000000006
GQYTZTXR,27390,496.99999999999994
GR07FU0E,15177,169.00000000000006
GR2IGK4U,4475,93.0
GR5PDQVP,7498,179.0
GR6159E3,15506,287.00000000000006
GR6XTOLY,12951,287.00000000000006
GR70VO26,21308,126.99999999999997
GR8A4DPE,6039,87.00000000000003
GR9P9QVV,20514,298.99999999999994
GRCCQPYN,15978,359.99999999999983
GRCUQHJW,14739,2.0000000000000004
GRD3OE3V,7470,179.0
GRF9B9SH,19254,298.99999999999994
GRFGIB6H,8223,179.0
GRGKUMU0,12196,148.0
GRKCHH78,25645,335.0
GRKIZOWT,10576,241.99999999999994
GRKZGSHE,24487,247.99999999999994
GROT7NE1,13958,210.00000000000003
GRP7AKQX,12373,220.99999999999997
GRPG28NH,12750,124.00000000000004
GRRL3RFM,12567,172.00000000000006
GRS4AAC7,23239,212.00000000000009
GRUKS0NO,23,3.999999999999999
GRV2LHZR,8985,244.99999999999991
GRYGYLVB,25071,247.99999999999994
GS0MBH30,10595,241.99999999999994
GS391OV6,8588,179.0
GS4E1OCK,5573,70.0
GS6HM9LE,24832,335.0
GS7RAPJE,8931,244.99999999999991
GS869W9S,32628,294.0000000000001
GSBH2LRO,11314,148.0
GSBR2JL3,36228,328.0
GSCBMDDW,7729,179.0
GSEFM32I,5634,70.0
GSFF1J66,20236,274.9999999999999
GSFZ6LX0,6078,118.99999999999997
GSIZOAF6,15772,2.0000000000000004
GSLMDGBI,11832,148.0
GSM0EVGJ,9490,244.99999999999991
GSN9Z1IY,34189,251.00000000000003
GSN9Z483,5274,166.99999999999997
GSO3KPQ8,12926,210.00000000000003
GSOXI3WE,6546,142.17821063276358
GSPND234,10382,241.99999999999994
GSPVP4QN,12324,148.0
GSQEHUWD,13021,148.0
GSQJ7NP3,15566,287.00000000000006
GSQQDW4A,1779,100.00000000000003
GSSBSPL8,15562,186.00000000000003
GSWLVFIF,6901,230.99999999999997
GT0QDP4K,817,80.00000000000003
GT2ZANXZ,7979,179.0
GT4UPR6U,24541,286.00000000000006
GT4VF6SZ,9049,244.99999999999991
GT51DUKO,30984,173.0
GT6BHZIL,30895,207.99999999999997
GT75AU3K,7722,179.0
GT80K0N9,16008,187.0
GT9ZH8VG,28369,279.9999999999999
GTA52AMI,19779,298.99999999999994
GTA5A5P4,22438,228.00000000000006
GTAX9W6X,547,86.0
GTBLR4MR,4822,194.99999999999991
GTDN2SNC,6977,230.99999999999997
GTFHOQ97,6725,230.99999999999997
GTG0JBDH,12687,287.00000000000006
GTHI958D,3269,333.0000000000001
GTHJ6C63,7034,230.99999999999997
GTKZI2KL,24332,286.00000000000006
GTMC5YX8,12333,2.0000000000000004
GTMPFCPR,18196,118.00000000000003
GTO1BVJK,26480,269.00000000000006
GTO2QE0W,38446,216.00000000000003
GTOKYW85,2721,333.0000000000001
GTTTTIA5,8987,244.99999999999991
GTUNRB18,13892,287.00000000000006
GTW6LZZX,8533,179.0
GTWSI4UI,28016,279.9999999999999
GTYDRJ1S,25508,335.0
GTYHBR2A,8225,179.0
GTZKVA0P,2735,333.0000000000001
GU0RDK6T,6858,230.99999999999997
GU1EQLLW,12423,148.0
GU1HR9YY,21636,2.0000000000000004
GU44D5RI,8226,179.0
GU4BS7XV,8881,244.99999999999991
GU4LJEDW,15365,287.00000000000006
GU5JUWF5,24203,286.00000000000006
GU8K7VD7,554,86.0
GU8VY2CR,34811,216.00000000000003
GUG22BTA,31214,2.0000000000000004
GUGGV106,7390,230.99999999999997
GUITC8ED,8068,179.0
GUMUKR27,20510,274.9999999999999
GUNO9LZ5,26605,269.00000000000006
GUPZBXK6,18034,205.99999999999994
GUQTG0YC,889,61.00000000000001
GUU0Q2WZ,16951,453.99999999999994
GUUXDN89,2484,333.0000000000001
GUWOIGVQ,18018,205.99999999999994
GUX8VPPD,12814,287.00000000000006
GV26VJV2,10586,241.99999999999994
GV37RF3B,1371,97.99999999999999
GV41D6RI,16448,67.00000000000001
GV49B1TV,22297,298.99999999999994
GV4PBIV2,16697,453.99999999999994
GV4UTIXF,11009,148.0
GV6WHZ03,14475,155.99999999999994
GV8GTJU6,21102,298.99999999999994
GV9FKL8D,12336,148.0
GV9J4UI1,35915,216.00000000000003
GVHCED71,8550,179.0
GVKXQH30,42150,305.0
GVO9AQC6,27054,269.00000000000006
GVOVBUHO,12209,172.00000000000006
GVPKI43G,26024,247.99999999999994
GVPW9E3M,14980,155.99999999999994
GVT6CP7H,10189,244.99999999999991
GVUOLBIO,11980,210.00000000000003
GVWHCWRK,26026,303.00000000000006
GVWM5FSK,10169,244.99999999999991
GVWXBT3U,32088,233.00000000000006
GVX4NKRX,29343,173.0
GVYQXVKN,6721,230.99999999999997
GVZXK7N5,21903,166.00000000000006
GW35LIRB,13735,287.00000000000006
GW3G9MX0,3232,333.0000000000001
GW3X77OQ,25403,335.0
GW4KIQEZ,13600,287.00000000000006
GW5WHPFP,19855,274.9999999999999
GW6LBZDH,7499,179.0
GW8J009L,25320,2.0000000000000004
GWC2O352,18664,118.00000000000003
GWD06KOR,12236,172.00000000000006
GWD083ZL,2063,87.99999999999999
GWEO7HZP,4934,194.99999999999991
GWFZ8OVT,15864,287.00000000000006
GWJR5U0O,3851,109.99999999999997
GWKAF1AQ,11220,172.00000000000006
GWKJYEMR,15002,2.0000000000000004
GWKKLW3T,14085,155.99999999999994
GWLBGIRU,19883,274.9999999999999
GWLJ0DJW,4082,109.00000000000004
GWNDQO4N,12580,172.00000000000006
GWP3KDKW,13623,155.0
GWPRJMKJ,16158,359.99999999999983
GWQOVUYP,7496,179.0
GWR0Q1L4,14684,155.99999999999994
GWRRUY28,3062,333.0000000000001
GWVD4RD3,284,3.0
GWW0OZHA,7845,179.0
GWW9BOII,26414,247.99999999999994
GWWCW2GV,26722,247.99999999999994
GWWVP9L3,21831,128.99999999999997
GWXPVMJQ,22684,202.99999999999994
GX0DKNSI,16358,287.00000000000006
GX1S1T2W,12827,124.00000000000004
GX36NB6V,9592,244.99999999999991
GX57Y943,8595,179.0
GX7Z6ODB,1831,87.99999999999999
GX8TVF83,4303,148.99999999999997
GX8ZTDC5,3470,175.99999999999994
GXA1LKIW,10297,241.99999999999994
GXA6XO2L,6360,142.17821063276358
GXBCENUU,20770,274.9999999999999
GXCJA914,5384,70.0
GXCOVJX5,6096,87.00000000000003
GXDBTETH,18880,118.00000000000003
GXF4KUTB,9183,244.99999999999991
GXFMPPTU,7191,230.99999999999997
GXFS9T49,10362,241.99999999999994
GXIZ1D2F,7139,230.99999999999997
GXK84BHC,13044,2.0000000000000004
GXPKO41V,21185,163.99999999999994
GXQA48CG,15708,359.99999999999983
GXR8YNU7,4360,346.00000000000006
GXRG5V3H,9,3.999999999999999
GXS0YH2T,23229,298.99999999999994
GXU9JG8U,21946,166.00000000000006
GXUM6KEK,16470,67.00000000000001
GXV8K9O0,16807,453.99999999999994
GXVIF09B,7900,179.0
GXWGT5P8,33240,294.0000000000001
GXWSTYOD,3146,333.0000000000001
GXXE5OVF,11950,148.0
GXZ10BM4,7921,179.0
GXZG5HL8,8722,179.0
GXZK1M40,3456,175.99999999999994
GXZKGDLQ,40307,2.0000000000000004
GY19PD35,2755,333.0000000000001
GY1WTXRC,19199,274.9999999999999
GY28RMHE,16946,453.99999999999994
GY5BQERB,26679,269.00000000000006
GY67T98A,6133,142.17821063276358
GY7427PU,12409,287.00000000000006
GY8A5I5R,18409,118.00000000000003
GY9WJWNS,12752,220.99999999999997
GYB41HPZ,48972,210.00000000000003
GYCP646C,20277,274.9999999999999
GYGSEPQV,150,55.00000000000002
GYI9CVHD,20614,274.9999999999999
GYM8L6XB,20651,298.99999999999994
GYN67OT3,27563,173.0
GYNGAMWJ,4483,194.99999999999991
GYOZ4QGZ,7614,179.0
GYP0NKMA,13398,155.99999999999994
GYPF183M,22165,270.00000000000006
GYPMJJAJ,18148,118.00000000000003
GYQ8T46F,22159,166.00000000000006
GYS0SRNE,22057,298.99999999999994
GYSAXYZ2,379,86.0
GYU3F1QD,9871,244.99999999999991
GYX7G0H1,6818,230.99999999999997
GYYL8D3F,22737,128.99999999999997
GZ0YHT5K,16892,2.0000000000000004
GZ2106SR,15628,87.99999999999999
GZ2YT03H,16390,67.00000000000001
GZ3W1WM2,15716,359.99999999999983
GZ48V6Q4,7736,179.0
GZ57CZM5,6957,230.99999999999997
GZ5EJEHM,6824,230.99999999999997
GZ5IGEAP,7980,179.0
GZ6PD6MV,17521,196.0
GZ7JY3ND,35576,216.00000000000003
GZAEOAP5,40267,228.00000000000006
GZB8KLFQ,9046,244.99999999999991
GZBBVE3J,17796,258.99999999999994
GZBVA7TI,15223,287.00000000000006
GZCA177C,13298,210.00000000000003
GZD9AXFN,3430,175.99999999999994
GZFJJ78L,14864,186.00000000000003
GZFKDBUX,15989,187.0
GZFZ9JK8,5534,70.0
GZH1JUH1,36030,216.00000000000003
GZLEDMUF,12855,210.00000000000003
GZLWVEQL,9474,244.99999999999991
GZPV3R4A,13508,155.0
GZS3JU89,31713,173.0
GZWQ8F9S,10148,244.99999999999991
GZWY8794,7522,179.0
GZZIOSOB,2609,333.0000000000001
H04ZM61E,20226,274.9999999999999
H08BY4UI,9704,244.99999999999991
H090L42Y,26478,269.00000000000006
H095XK78,21977,166.00000000000006
H098DU3P,14832,155.99999999999994
H09SLSGG,21722,270.00000000000006
H0D9UKX2,9018,244.99999999999991
H0FMU7PU,2148,333.0000000000001
H0GFXWV5,3837,109.99999999999997
H0GQ3LSM,26471,269.00000000000006
H0HQCYWO,637,37.99999999999999
H0IPLKJ4,28919,2.0000000000000004
H0JQN5K5,10874,241.99999999999994
H0KSN2LF,7539,179.0
H0OYK0H2,21152,163.99999999999994
H0PJNHY7,36013,216.00000000000003
H0RANEQE,1610,100.00000000000003
H0SI9FQQ,5189,118.00000000000003
H0UIM4G1,14636,287.00000000000006
H0UP3D0U,16375,67.00000000000001
H0VO5M4X,30448,311.00000000000006
H0WHAWRR,6005,175.99999999999994
H0WJGNE7,22706,298.99999999999994
H0WPTPC2,18064,205.99999999999994
H0Y27ITF,20847,126.99999999999997
H0Y4N7KG,5335,70.0
H0ZGDDIV,20785,274.9999999999999
H0ZGPB5E,3030,333.0000000000001
H10WMWT3,3299,333.0000000000001
H12SQHUQ,4576,194.99999999999991
H14GPZIX,9526,244.99999999999991
H16OU9K1,3510,175.99999999999994
H17B4MJQ,25548,2.0000000000000004
H18FOQO6,11372,172.00000000000006
H1CJ3U67,7176,230.99999999999997
H1CMP0HS,26414,269.00000000000006
H1DHJ13K,18019,205.99999999999994
H1GC7KDS,18941,118.00000000000003
H1J22XEW,7988,179.0
H1JZ0LXV,12177,148.0
H1KDLOOP,3078,333.0000000000001
H1REIG4E,3870,109.99999999999997
H1RQ6AOJ,3215,333.0000000000001
H1RYCVFU,22119,166.00000000000006
H1T0SGEF,8972,244.99999999999991
H1TH9Y5V,40223,328.0
H1V6RMYM,39044,328.0
H1VYCRJJ,21015,163.99999999999994
H21ZPHW7,7982,179.0
H22LVUZT,27972,445.00000000000006
H23XUBMG,10624,241.99999999999994
H24CV47U,12204,148.0
H24OWQAQ,10099,244.99999999999991
H24S0B25,5861,175.99999999999994
H25HC52C,10287,241.99999999999994
H25HGUI3,12787,148.0
H25OPL3W,16963,453.99999999999994
H26U4CKI,19434,274.9999999999999
H2AO4WKH,13302,155.0
H2DBS14Q,8639,179.0
H2E4XRHF,18805,118.00000000000003
H2E7LRD8,2011,87.99999999999999
H2G2HDC2,19995,274.9999999999999
H2G3XHUB,15087,155.99999999999994
H2GMN9OC,4438,194.99999999999991
H2JHC5O8,5191,118.00000000000003
H2JTLIFH,16989,453.99999999999994
H2JTPWQN,498,104.99999999999997
H2KF6E5T,5891,175.99999999999994
H2L5NSOH,21078,163.99999999999994
H2MIPKXQ,1226,97.99999999999999
H2NCP3CK,8901,244.99999999999991
H2O1WD0Y,12897,287.00000000000006
H2P5XQHU,20772,274.9999999999999
H2RUDJE6,7403,230.99999999999997
H2S7Y38B,25969,247.99999999999994
H2SRDXPM,14314,176.99999999999997
H2TWE7WU,3868,109.99999999999997
H2UIYEJ9,23388,128.99999999999997
H2WBOJID,12596,210.00000000000003
H2XXODV3,24876,335.0
H2Y606FY,10674,241.99999999999994
H37CLFDH,14568,2.0000000000000004
H37HYRDV,29558,173.0
H3965O3P,11704,148.0
H3AEJZNM,30212,298.99999999999994
H3DLRCJX,31420,298.99999999999994
H3EKTI8V,18376,118.00000000000003
H3I9KEIA,11848,148.0
H3J17S9C,11732,287.00000000000006
H3LUA38Y,22790,270.00000000000006
H3MI958I,23836,172.00000000000006
H3P3OEG0,10557,241.99999999999994
H3QDRVHG,2420,333.0000000000001
H3SM2ZVH,4188,148.99999999999997
H3TZP8Y6,16648,453.99999999999994
H3V9CB35,3141,333.0000000000001
H3VX9N3N,16257,162.0
H3W1H892,28584,445.00000000000006
H3WC6FCV,8209,179.0
H3X93DGR,26869,247.99999999999994
H3XUSYHZ,2265,333.0000000000001
H41YFBMK,22900,298.99999999999994
H42KVF2S,2617,333.0000000000001
H43OWHXO,21301,298.99999999999994
H443S44K,17162,2.0000000000000004
H446STMH,8114,179.0
H45QG1R6,32768,233.00000000000006
H46L38VQ,9765,244.99999999999991
H46MWBF1,5422,70.0
H478YKWO,1497,100.00000000000003
H47T8VR5,9179,244.99999999999991
H485GSDW,38167,216.00000000000003
H48OZYDL,4404,194.99999999999991
H4991M0W,6518,186.00000000000003
H4C62HPL,14059,287.00000000000006
H4DDMNAM,11735,148.0
H4FVQ96D,20849,126.99999999999997
H4G0UBHW,5502,70.0
H4K737FZ,10062,244.99999999999991
H4LCG75V,17826,258.99999999999994
H4LPYBB5,13633,287.00000000000006
H4LQY07N,7984,179.0
H4MCCFBT,6547,186.00000000000003
H4O32EM0,22722,298.99999999999994
H4P1UNL5,34767,2.0000000000000004
H4PK5A38,16822,453.99999999999994
H4S17APF,9067,244.99999999999991
H4SFC9IM,15011,87.99999999999999
H4U8NWDH,20366,274.9999999999999
H4V4NTEM,10382,241.99999999999994
H4V7H71K,13877,155.99999999999994
H4WKWLTO,8259,179.0
H4WR8G32,37840,328.0
H4X9E78F,6907,230.99999999999997
H4YGA1I6,26224,269.00000000000006
H4ZKKK78,3654,175.99999999999994
H50K1D4J,5465,70.0
H51J4ZP8,10846,241.99999999999994
H51YZETL,1909,87.99999999999999
H52N1W3A,28519,445.00000000000006
H54A2V3T,12987,148.0
H54R3RO6,17325,453.99999999999994
H56GU5XZ,7270,230.99999999999997
H58S8T6Q,22223,128.99999999999997
H59MQ0YD,6386,142.17821063276358
H5BXY85Y,20525,274.9999999999999
H5CSUJD2,34156,294.0000000000001
H5FBIS5B,18477,2.0000000000000004
H5IHJEA5,28770,279.9999999999999
H5KGPE4Z,5099,118.00000000000003
H5LJ4A9M,20271,274.9999999999999
H5LKJR9F,8303,179.0
H5OO8DQQ,2011,87.99999999999999
H5Q43XI2,6257,94.99999999999999
H5RL1JK1,18643,118.00000000000003
H5RYSS40,1877,87.99999999999999
H5S23YUI,10703,241.99999999999994
H5SAQSWL,6710,230.99999999999997
H5THSMNQ,27812,2.0000000000000004
H5TVTHDF,20777,2.0000000000000004
H5TZ7GVV,12712,220.99999999999997
H5VN10BU,4978,194.99999999999991
H5W0KF5W,4741,194.99999999999991
H5W7POPT,24051,286.00000000000006
H5Y12EA0,18202,118.00000000000003
H5YV38OB,2118,87.99999999999999
H5ZGYXWQ,20279,2.0000000000000004
H61C9J63,9050,244.99999999999991
H61O0D5E,14160,155.99999999999994
H65A1ZQ1,35900,294.0000000000001
H66TR330,19683,274.9999999999999
H68L0KBQ,19723,298.99999999999994
H6CD617S,1265,97.99999999999999
H6CKVI99,10738,241.99999999999994
H6FKPAPG,10698,241.99999999999994
H6FVGAGV,20153,274.9999999999999
H6G0FD9O,12879,124.00000000000004
H6IY7NF8,2825,333.0000000000001
H6KQ8E4S,14047,155.99999999999994
H6MQK20J,27300,269.00000000000006
H6PM1UWQ,17059,453.99999999999994
H6RQCVF4,7011,230.99999999999997
H6RRAKF5,4751,194.99999999999991
H6SF94FO,15529,112.00000000000003
H6SWXL0G,11130,118.99999999999997
H6U0SUHL,9303,244.99999999999991
H6V84HMC,21229,163.99999999999994
H6XB004A,19648,274.9999999999999
H72EZH5L,14874,186.00000000000003
H72RRO5S,2442,333.0000000000001
H72TGLCE,28289,445.00000000000006
H739HNG6,10081,244.99999999999991
H73P8X1I,961,61.00000000000001
H759H3JG,20890,127.99999999999997
H76D4MQF,7356,230.99999999999997
H7AMM2IX,3356,175.99999999999994
H7B4L46Y,9596,244.99999999999991
H7C90RT6,6405,142.17821063276358
H7H3QZRB,22004,298.99999999999994
H7JZHQGL,18633,118.00000000000003
H7K5WZXY,13816,155.0
H7K819ON,21117,298.99999999999994
H7LID2JP,7000,230.99999999999997
H7NAJ2BC,18871,118.00000000000003
H7P5ZG2U,13419,155.0
H7R59ZSS,6883,230.99999999999997
H7RZDVZ2,11953,220.99999999999997
H7S91FB3,5676,70.0
H80HRM36,9898,244.99999999999991
H80O0J11,26345,269.00000000000006
H813O85I,15614,87.99999999999999
H82ZSLDS,11485,148.0
H83C496S,7048,230.99999999999997
H83P263L,21591,270.00000000000006
H84WGQLT,11183,172.00000000000006
H8BKIMDJ,12798,148.0
H8DEWKZF,13362,155.0
H8EEOA1E,7913,179.0
H8GIH8YA,16156,287.00000000000006
H8J3HN7F,3755,175.99999999999994
H8KW0BX1,19896,298.99999999999994
H8L4GAJP,4988,194.99999999999991
H8LHN0RF,20979,126.99999999999997
H8LLZ125,11877,148.0
H8NO4E7M,3818,170.00000000000009
H8NS5NZP,10801,241.99999999999994
H8NZXE2R,8204,179.0
H8O878Z8,25949,335.0
H8SEPM6M,6231,142.17821063276358
H8SM3SIW,26319,269.00000000000006
H8SR7MDX,4915,134.00000000000003
H8TJTXH7,7724,179.0
H8VC6FLC,2996,333.0000000000001
H8VPCNKH,24511,286.00000000000006
H8XCDZ0F,4812,194.99999999999991
H8XJUG3I,8659,179.0
H8XNAP0F,25593,335.0
H8YDQF62,10870,241.99999999999994
H8YQ8UNS,16065,287.00000000000006
H903SDBA,16166,162.0
H903SW0P,5168,118.00000000000003
H90ARP36,32564,233.00000000000006
H915MRAG,22858,202.99999999999994
H927YEB0,7763,179.0
H92H91X7,21802,166.00000000000006
H938IPO2,24273,247.99999999999994
H94V3IXN,25963,303.00000000000006
H96H1SJY,36030,216.00000000000003
H99LA1NE,7656,179.0
H9B1HLFX,13098,287.00000000000006
H9BVLPZG,9080,244.99999999999991
H9C1AQLQ,2616,333.0000000000001
H9CSQXTU,25577,290.0000000000001
H9MAKCY2,9549,244.99999999999991
H9MOCZ8S,4650,194.99999999999991
H9NT7A79,9871,244.99999999999991
H9P96ENL,22741,202.99999999999994
H9QV32D7,16649,453.99999999999994
H9RFIP8H,2056,87.99999999999999
H9UO68WZ,3280,333.0000000000001
H9V1286K,2580,333.0000000000001
H9Y98ZR7,19283,274.9999999999999
H9YHH9EM,6070,87.00000000000003
H9Z9B6BY,8494,179.0
HA39K4CU,11239,172.00000000000006
HA3UFWVW,12396,172.00000000000006
HA4LUB8P,5287,166.99999999999997
HA5B2B3U,12084,220.99999999999997
HA5SJANS,1585,100.00000000000003
HA7COI9A,3554,175.99999999999994
HA86FFF1,8844,244.99999999999991
HA99568Z,7480,179.0
HA9PO7GW,5256,166.99999999999997
HAEL56A7,18948,118.00000000000003
HAGON3TD,5659,70.0
HAKKPW7W,16425,67.00000000000001
HANV9NEK,9032,244.99999999999991
HARBWB2C,8380,179.0
HARPY4O0,5192,166.99999999999997
HASHB7KC,22437,128.99999999999997
HATMNQN7,28580,445.00000000000006
HAU47F9Q,18392,118.00000000000003
HAVCYM1P,11565,287.00000000000006
HAW2IVAS,18266,118.00000000000003
HAWLJXER,8278,179.0
HAWPZ2FW,27402,247.99999999999994
HAWTQ0N3,7892,179.0
HAYHB2R5,3193,333.0000000000001
HAYSXN9X,6910,230.99999999999997
HB0J7MMY,22439,228.00000000000006
HB1QZXTB,28287,173.0
HB23L9TL,15647,87.99999999999999
